REFERENCIA,DESCRIPCIÓN,TOTAL_SALES,CUM_SHARE,ABC_CLASS,MEAN_MONTHLY_SALES,STD_MONTHLY_SALES,CV,XYZ_CLASS,ABC_XYZ
ST3891-TDE-0222,POLEA BOMBA DIRECCION,199,0.7549430122973464,A,3.2097,5.6658,1.7652,Z,AZ
TB9023782,CUERPO ACELERACION,199,0.7553356907193711,A,3.2097,4.2772,1.3326,Z,AZ
FL30453432,BOMBA GASOLINA SUMERGIBLE,198,0.7557263958829936,A,3.1935,6.6789,2.0914,Z,AZ
XI-34,FILTRO GASOLINA,198,0.7561171010466162,A,3.1935,4.9768,1.5584,Z,AZ
FL30SENR15,BOMBA GASOLINA SUMERGIBLE,198,0.7565078062102388,A,3.1935,5.462,1.7103,Z,AZ
ALHP-0220,BOMBA DE AGUA POLO 16,198,0.7568985113738614,A,3.1935,4.6241,1.4479,Z,AZ
TRUD9017,JGO. PASTILLA DE FRENO,198,0.757289216537484,A,3.1935,2.8784,0.9013,Y,AY
WT032121113,TERMOSTATO 87º,198,0.7576799217011067,A,3.1935,5.0188,1.5715,Z,AZ
FG-3480,FILTRO GASOLINA,197,0.758068653606327,A,3.1774,4.1911,1.319,Z,AZ
SL164700C070,RESERVORIO,197,0.7584573855115475,A,3.1774,7.2657,2.2867,Z,AZ
5-87310455-0,FILTRO AIRE,197,0.758846117416768,A,3.1774,5.5344,1.7418,Z,AZ
5DA358000-651,BOBINA ENCENDIDO,197,0.7592348493219884,A,3.1774,4.0102,1.2621,Z,AZ
KR0KL02-10-155,RETEN VALVULAS,197,0.7596235812272089,A,3.1774,3.1187,0.9815,Y,AY
FLE4036M,MODULO GASOLINA SUMERGIBLE,197,0.7600123131324293,A,3.1774,7.5253,2.3684,Z,AZ
SE94460-0X000,SENSOR NIVEL GASOLINA,196,0.7603990717792476,A,3.1613,5.4837,1.7346,Z,AZ
760655,LETRA EMBLEMA SAVEIRO,195,0.7607838571676638,A,3.1452,4.1653,1.3244,Z,AZ
DKR3047,BOMBA GASOLINA SUMERGIBLE FORSA,195,0.76116864255608,A,3.1452,3.1869,1.0133,Z,AZ
026109107B,PROTECTOR SUP B D G V 1 8,195,0.7615534279444962,A,3.1452,3.5371,1.1246,Z,AZ
FL31110-3X500,MODULO GASOLINA SUMERGIBLE,195,0.7619382133329123,A,3.1452,6.3674,2.0245,Z,AZ
FLFILAVEO,FILTRO GASOLINA SUMERGIBLE,194,0.7623210254629265,A,3.129,2.7503,0.879,Y,AY
FLE3500M,MODULO GASOLINA SUMERGIBLE,194,0.7627038375929405,A,3.129,9.2988,2.9718,Z,AZ
TRUDB1366,JGO. PASTILLA DE FRENO,194,0.7630866497229545,A,3.129,3.1185,0.9966,Y,AY
3G0598611A,CUBO RUEDA POST TIGUAN,194,0.7634694618529686,A,3.129,6.2022,1.9821,Z,AZ
KR8-92063672-0,JUEGO CABLES DE BUJIA,194,0.7638522739829826,A,3.129,6.0601,1.9367,Z,AZ
FL30CHN019,BOMBA GASOLINA SUMERGIBLE,194,0.7642350861129966,A,3.129,3.6256,1.1587,Z,AZ
SL96553368,TUBO CALEFACCION,194,0.7646178982430107,A,3.129,3.8958,1.245,Z,AZ
PR9023792,SENSOR OXIGENO,193,0.7649987371146226,A,3.1129,5.3945,1.7329,Z,AZ
FLBT5,PREFILTRO,193,0.7653795759862345,A,3.1129,3.9924,1.2825,Z,AZ
TRUD677,JGO. PASTILLA DE FRENO,193,0.7657604148578465,A,3.1129,3.3317,1.0703,Z,AZ
FL8972875181,VALVULA CEBADORA,193,0.7661412537294584,A,3.1129,3.7162,1.1938,Z,AZ
8-97356127-0,"FILTRO AIRE CABINA D-MAX 2.5L, 3.0L (2010/2018)  WINGLE 2.8L (2010/2012) WINGLE 5 2.4L, 2.8L (2012/2018)",193,0.7665220926010703,A,3.1129,5.9245,1.9032,Z,AZ
SL95352004,RESERVORIO,192,0.7669009582142801,A,3.0968,6.252,2.0189,Z,AZ
A15251,FILTRO AIRE,192,0.7672798238274898,A,3.0968,2.4211,0.7818,Y,AY
373868404,MANIJA INT DER PLASTICA GOL 98,192,0.7676586894406996,A,3.0968,5.2692,1.7015,Z,AZ
FL30057B01,BOMBA GASOLINA SUMERGIBLE,191,0.7680355817955072,A,3.0806,5.4456,1.7677,Z,AZ
6PA358066-401,SENSOR OXIGENO,191,0.7684124741503149,A,3.0806,3.102,1.0069,Z,AZ
FL15100-61M00,MODULO GASOLINA SUMERGIBLE,191,0.7687893665051225,A,3.0806,5.392,1.7503,Z,AZ
WT03C121111AM,CAJA REGULADORA DE AGUA,191,0.7691662588599302,A,3.0806,2.4449,0.7936,Y,AY
FLAC62,TAPA BOMBA GASOLINA,190,0.7695411779563357,A,3.0645,6.1641,2.0114,Z,AZ
ALHP-1022,BUJE PUENTE POST GOLF IV JETTA,190,0.7699160970527412,A,3.0645,5.0477,1.6472,Z,AZ
SE94460-1G000,SENSOR NIVEL GASOLINA,190,0.7702910161491467,A,3.0645,8.5588,2.7929,Z,AZ
WT04C109175F,PROTECTOR DISTRIBUCION INF.,190,0.7706659352455523,A,3.0645,6.6717,2.1771,Z,AZ
KR90412744,BOMBA ACEITE,189,0.7710388810835557,A,3.0484,6.7212,2.2049,Z,AZ
EP20-1238,JUEGO DE CORREAS DENTADAS,189,0.7714118269215591,A,3.0484,7.1627,2.3497,Z,AZ
8DD355105-411,DISCO FRENO POST.,189,0.7717847727595624,A,3.0484,3.7821,1.2407,Z,AZ
FL0K020,SENSOR NIVEL GASOLINA TOYOTA HILUX,188,0.7721557453391636,A,3.0323,5.3339,1.7591,Z,AZ
FIN233-28040,FILTRO,187,0.7725247446603628,A,3.0161,5.1447,1.7057,Z,AZ
DR42431-02070,DISCO FRENO,187,0.7728937439815619,A,3.0161,7.6189,2.5261,Z,AZ
FL2114704094,MODULO GASOLINA SUMERGIBLE,187,0.773262743302761,A,3.0161,4.3459,1.4409,Z,AZ
FL101YU20,BANDA DISTRIBUCION,187,0.7736317426239601,A,3.0161,3.7048,1.2283,Z,AZ
FLMFVW06KIT,KIT REPARACION INYECTORES,186,0.7739987686867571,A,3.0,3.7114,1.2371,Z,AZ
FL1770A106,SEMI MODULO GASOLINA SUMERGIBLE,186,0.774365794749554,A,3.0,3.0321,1.0107,Z,AZ
PRSU4667,SENSOR DETONACION,186,0.7747328208123511,A,3.0,5.8365,1.9455,Z,AZ
TRUD866,JGO. PASTILLA DE FRENO,186,0.775099846875148,A,3.0,3.1623,1.0541,Z,AZ
DK0K97212730,TEMPLADOR BANDA DISTRIBUCION,185,0.7754648996795428,A,2.9839,3.7951,1.2719,Z,AZ
XI-21,FILTRO GASOLINA,185,0.7758299524839377,A,2.9839,2.8312,0.9488,Y,AY
FL40HONDA01,BOMBA GASOLINA SUMERGIBLE,185,0.7761950052883325,A,2.9839,2.6427,0.8856,Y,AY
FL96464637,MODULO GASOLINA SUMERGIBLE,185,0.7765600580927273,A,2.9839,5.0497,1.6923,Z,AZ
KR0K30F-18-140,JUEGO CABLES DE BUJIA,185,0.7769251108971222,A,2.9839,3.0822,1.0329,Z,AZ
AVM938,JGO. DE RUEDA LIBRE,185,0.777290163701517,A,2.9839,6.6052,2.2136,Z,AZ
TRUD652,JGO. PASTILLA DE FRENO,184,0.7776532432475097,A,2.9677,3.7801,1.2737,Z,AZ
FL13584225,MODULO GASOLINA SUMERGIBLE,184,0.7780163227935024,A,2.9677,6.1171,2.0612,Z,AZ
OES-9EN0030,ENI I-SINT 5W-30 1QT,183,0.778377429081093,A,2.9516,4.8174,1.6321,Z,AZ
ENLA-0012,RODAMIENTO AGUJA CAJA GOL,183,0.7787385353686836,A,2.9516,4.4592,1.5108,Z,AZ
23304-EV290,FILTRO DE GASOLINA HINO,183,0.7790996416562742,A,2.9516,2.7145,0.9197,Y,AY
FL17040-9N00A,MODULO GASOLINA SUMERGIBLE,182,0.7794587746854627,A,2.9355,2.4748,0.8431,Y,AY
377399113,SOPORTE DEL GOL 97,182,0.7798179077146511,A,2.9355,3.569,1.2158,Z,AZ
1ND012755-121,FARO NEBLINERO RH,181,0.7801750674854373,A,2.9194,4.6604,1.5964,Z,AZ
XI-23,FILTRO INTANK,181,0.7805322272562236,A,2.9194,4.4876,1.5372,Z,AZ
SP-1096,JGO. PASTILLA DE FRENO,181,0.7808893870270099,A,2.9194,3.8742,1.3271,Z,AZ
FIN31112-2E000,FILTRO INTANK,181,0.7812465467977963,A,2.9194,5.6291,1.9282,Z,AZ
FLE2296S,MODULO GASOLINA SUMERGIBLE,181,0.7816037065685826,A,2.9194,4.1864,1.434,Z,AZ
FLAC92,TAPA RESERVORIO,181,0.7819608663393689,A,2.9194,3.4092,1.1678,Z,AZ
FLSP2469M,MODULO GASOLINA SUMERGIBLE,180,0.7823160528517531,A,2.9032,4.7577,1.6388,Z,AZ
TRUD813,JGO. PASTILL A DE FRENO,180,0.7826712393641372,A,2.9032,3.7705,1.2987,Z,AZ
C3585,FILTRO AIRE,180,0.7830264258765214,A,2.9032,3.6487,1.2568,Z,AZ
FL8943183980,SENSOR NIVEL GASOLINA,180,0.7833816123889056,A,2.9032,5.2631,1.8128,Z,AZ
ENLA-2508,POLEA ALTERNADOR,180,0.7837367989012897,A,2.9032,3.0781,1.0602,Z,AZ
SL93397748,TERMOSTATO METÁLICO,180,0.7840919854136739,A,2.9032,5.26,1.8118,Z,AZ
TRUD285,JGO. PASTILLA DE FRENO,180,0.7844471719260581,A,2.9032,6.5616,2.2601,Z,AZ
TRUD194,JGO. PASTILLA DE FRENO,180,0.7848023584384423,A,2.9032,3.7188,1.2809,Z,AZ
TRUD1202,JGO. PASTILLA DE FRENO,180,0.7851575449508263,A,2.9032,3.7533,1.2928,Z,AZ
SE94460-B4000,SENSOR NIVEL GASOLINA,180,0.7855127314632105,A,2.9032,4.8782,1.6803,Z,AZ
DK90353176,TEMPLADOR BANDA DISTRIBUCION,180,0.7858679179755947,A,2.9032,4.9439,1.7029,Z,AZ
FL31110-D3100,MODULO GASOLINA SUMERGIBLE,180,0.7862231044879789,A,2.9032,5.1579,1.7766,Z,AZ
XI-35,FILTRO GASOLINA,180,0.786578291000363,A,2.9032,4.0984,1.4117,Z,AZ
036109675C,SELLOS DE VALVULAS POLO 6MM,179,0.7869315042543451,A,2.8871,5.0036,1.7331,Z,AZ
DK96349976,TEMPLADOR BANDA,179,0.7872847175083272,A,2.8871,4.0125,1.3898,Z,AZ
FG-3600,FILTRO GASOLINA,179,0.7876379307623091,A,2.8871,3.4224,1.1854,Z,AZ
HP8533,JGO. PASTILLA DE FRENO,179,0.7879911440162912,A,2.8871,3.5428,1.2271,Z,AZ
ALHP-2437,POLEA REENVIO,179,0.7883443572702733,A,2.8871,6.0804,2.1061,Z,AZ
ETCK0116,KIT  DISTRIBUCION,178,0.7886955972658531,A,2.871,3.7652,1.3115,Z,AZ
PR76080,KIT DISTRIBUCION,178,0.7890468372614331,A,2.871,3.6654,1.2767,Z,AZ
5X0857552,PARASOL GOL DER PROMOCION,178,0.7893980772570129,A,2.871,3.9736,1.3841,Z,AZ
ALHP-1001,RULIMAN SOPORTE AMORT G V97,178,0.7897493172525929,A,2.871,3.2203,1.1217,Z,AZ
WT96540793,INTERRUPTOR PARQUEO,178,0.7901005572481727,A,2.871,3.0716,1.0699,Z,AZ
TRUD363,JGO. PASTILLA DE FRENO,177,0.7904498239853506,A,2.8548,6.4454,2.2577,Z,AZ
FLMF006POR,MICRO FILTRO,177,0.7907990907225283,A,2.8548,5.9238,2.075,Z,AZ
WT191411329,BUJE PERNO BARRA ESTABILIZADORA,176,0.7911463842013039,A,2.8387,7.8989,2.7826,Z,AZ
GM94700309,VALVULA IAC,176,0.7914936776800796,A,2.8387,5.1999,1.8318,Z,AZ
377711141A,MANOPLA P C GOL,176,0.7918409711588552,A,2.8387,4.6496,1.6379,Z,AZ
WT1J0959481A,TERMOSWICHT,176,0.7921882646376308,A,2.8387,6.2995,2.2191,Z,AZ
WT1J0422371C,DEPOSITO HIDRAULICO,175,0.7925335848580043,A,2.8226,5.7768,2.0466,Z,AZ
SEN-CH000,SENSOR NIVEL GASOLINA,175,0.7928789050783778,A,2.8226,4.4013,1.5593,Z,AZ
OES-9EN0254,ENI I-SINT 5W-30 1GL,175,0.7932242252987514,A,2.8226,2.82,0.9991,Y,AY
WT191411315,PERNO BARRA ESTABILIZADORA CON COJINES,175,0.7935695455191248,A,2.8226,5.7824,2.0486,Z,AZ
N90813202,TORNILLO CARTER ACEITE GOLF IV,175,0.7939148657394983,A,2.8226,5.9011,2.0907,Z,AZ
WT811407181A,BUJE SUSPENSION,175,0.7942601859598718,A,2.8226,3.8291,1.3566,Z,AZ
XI-50,FILTRO GASOLINA,175,0.7946055061802453,A,2.8226,3.7782,1.3386,Z,AZ
EP20-1341,JUEGO DE CORREAS DENTADAS,175,0.7949508264006188,A,2.8226,6.8026,2.4101,Z,AZ
3259112614,RELAY B COMBUSTIBLE GOL 95 VERDE,175,0.7952961466209924,A,2.8226,4.5597,1.6154,Z,AZ
MO5151-2M-0110,TAPA BANDA DIST. INF,175,0.7956414668413658,A,2.8226,7.5808,2.6858,Z,AZ
GM24579728,CARTER,175,0.7959867870617393,A,2.8226,3.9697,1.4064,Z,AZ
KR27501-22B10,JUEGO CABLES DE BUJIA,175,0.7963321072821128,A,2.8226,2.4661,0.8737,Y,AY
KR36120-21740,AUTOMATICO,174,0.7966754542440841,A,2.8065,3.7582,1.3391,Z,AZ
TRUD1571,JGO. PASTILLA DE FRENO,174,0.7970188012060555,A,2.8065,3.9588,1.4106,Z,AZ
FL30SILVER,BOMBA GASOLINA SUMERGIBLE,174,0.7973621481680269,A,2.8065,5.9726,2.1282,Z,AZ
LOGISD,SERVICIO LOGISTICA D,174,0.7977054951299982,A,2.8065,2.9339,1.0454,Z,AZ
PR76182,KIT DISTRIBUCION,174,0.7980488420919696,A,2.8065,2.1087,0.7514,Y,AY
FL42454BYH,BOMBA GASOLINA SUMERGIBLE,174,0.7983921890539409,A,2.8065,2.6079,0.9293,Y,AY
PR76417,KIT DISTRIBUCION,173,0.7987335627575102,A,2.7903,4.311,1.545,Z,AZ
SE2571-KOS-1704,INTERRUPTOR LUCES,173,0.7990749364610794,A,2.7903,4.5442,1.6286,Z,AZ
FL30T21132,BOMBA GASOLINA SUMERGIBLE,173,0.7994163101646486,A,2.7903,4.3594,1.5623,Z,AZ
EP21-0152,JUEGO DE CADENA DE DISTRIBUCIÓN,173,0.7997576838682179,A,2.7903,3.1934,1.1445,Z,AZ
EP20-2171,JUEGO DE CORREAS DENTADAS,173,0.8000990575717871,B,2.7903,5.5216,1.9788,Z,BZ
TRUD1099,JGO. PASTILLA DE FRENO,173,0.8004404312753564,B,2.7903,3.0115,1.0793,Z,BZ
AVM918,JGO. DE RUEDA LIBRE,173,0.8007818049789256,B,2.7903,3.8317,1.3732,Z,BZ
TRUD1710,JGO. PASTILLA DE FRENO,173,0.8011231786824948,B,2.7903,6.3478,2.2749,Z,BZ
068117021B,RADIADOR DE ACEITE,172,0.801462579127662,B,2.7742,4.229,1.5244,Z,BZ
FLSZNEXT,FILTRO INTANK,172,0.8018019795728291,B,2.7742,3.7132,1.3385,Z,BZ
5X0711303B,PALANCA FRENO MANO GOL,172,0.8021413800179961,B,2.7742,2.4258,0.8744,Y,BY
DKR-016-HY,JGO MOQUETA,172,0.8024807804631632,B,2.7742,8.2977,2.991,Z,BZ
FL4001R000,BOMBA GASOLINA SUMERGIBLE,172,0.8028201809083303,B,2.7742,2.9915,1.0783,Z,BZ
DR51712-1C100,DISCO FRENO,172,0.8031595813534974,B,2.7742,3.0713,1.1071,Z,BZ
TRUD679,JGO. PASTILLA DE FRENO,171,0.8034970085402624,B,2.7581,4.5674,1.656,Z,BZ
TRUD1965,JGO. PASTILLA DE FRENO,171,0.8038344357270273,B,2.7581,4.6583,1.689,Z,BZ
PR96864850,SENSOR OXIGENO,171,0.8041718629137923,B,2.7581,5.3391,1.9358,Z,BZ
FL40VSZ001,BOMBA GASOLINA SUMERGIBLE,171,0.8045092901005573,B,2.7581,3.4157,1.2385,Z,BZ
GM25189697,BOMBA ACEITE,171,0.8048467172873222,B,2.7581,7.3719,2.6728,Z,BZ
CR1931-MAR-1653,EMBLEMA POST,170,0.805182171215685,B,2.7419,3.7629,1.3723,Z,BZ
TRUD1210,JGO. PASTILLA DE FRENO,170,0.8055176251440479,B,2.7419,3.1001,1.1306,Z,BZ
FL26296818,MODULO GASOLINA SUMERGIBLE,170,0.8058530790724107,B,2.7419,4.9739,1.814,Z,BZ
FL60908090,BOMBA GASOLINA SUMERGIBLE,170,0.8061885330007735,B,2.7419,6.3422,2.313,Z,BZ
FL93717,KIT TEMPLADORES,170,0.8065239869291363,B,2.7419,3.5648,1.3001,Z,BZ
VW171498203,GUARDAPOLVO PUNTA EJE,169,0.806857467599097,B,2.7258,4.3186,1.5844,Z,BZ
1H0819373C,MANGUERA RETORNO AGUA A A G V,169,0.8071909482690577,B,2.7258,6.4412,2.3631,Z,BZ
FL7186M,MODULO GASOLINA SUMERGIBLE,169,0.8075244289390184,B,2.7258,3.293,1.2081,Z,BZ
DKR-014-KI,JGO MOQUETA,169,0.8078579096089791,B,2.7258,6.2299,2.2855,Z,BZ
USNS-0994,"CUBO RUEDA DEL GOLF IV 1997---2005, JETTA 1998---2013, NEW BEETLE 1998---2010",168,0.8081894170205377,B,2.7097,2.8815,1.0634,Z,BZ
TRUD924,JGO. PASTILLA DE FRENO,168,0.8085209244320962,B,2.7097,5.1693,1.9077,Z,BZ
FL30CAB034,BOMBA GASOLINA SUMERGIBLE,168,0.8088524318436547,B,2.7097,3.634,1.3411,Z,BZ
8DD355111-341,DISCO FRENO DEL.,168,0.8091839392552134,B,2.7097,5.4162,1.9988,Z,BZ
FL42VRT001,BOMBA DE GASOLINA,167,0.8095134734083698,B,2.6935,5.5463,2.0591,Z,BZ
KR96181318,EMPAQUE TAPA VALVULA,167,0.8098430075615262,B,2.6935,4.2105,1.5632,Z,BZ
KR0K2A2-18-W63,REGULADOR ALTERNADOR,167,0.8101725417146827,B,2.6935,3.3916,1.2592,Z,BZ
TRUKB1150,TRUKB1150,167,0.8105020758678391,B,2.6935,3.2308,1.1995,Z,BZ
FL93373262,MODULO GASOLINA SUMERGIBLE,167,0.8108316100209955,B,2.6935,3.9822,1.4784,Z,BZ
EP20-1365,JUEGO DE CORREAS DENTADAS,167,0.8111611441741519,B,2.6935,5.6614,2.1018,Z,BZ
17801-3380,FILTRO AIRE,166,0.8114887050689061,B,2.6774,3.4162,1.2759,Z,BZ
CR1921-UNI-1647,ELEVA VENTANA MANUAL DELA RH,166,0.8118162659636605,B,2.6774,4.5287,1.6914,Z,BZ
TRUD904,JGO. PASTILLA DE FRENO,166,0.8121438268584148,B,2.6774,6.3469,2.3705,Z,BZ
FLE2181S,MODULO GASOLINA SUMERGIBLE,166,0.8124713877531691,B,2.6774,6.0503,2.2597,Z,BZ
377857043,MOLDURA PORTA REJILLA IZQ GOL 00,166,0.8127989486479233,B,2.6774,6.1586,2.3002,Z,BZ
RD1J0498625A,RULIMAN RUEDA,166,0.8131265095426776,B,2.6774,6.1533,2.2982,Z,BZ
037121121A,BRIDA TUBULADORA G V,165,0.8134520971790298,B,2.6613,4.5114,1.6952,Z,BZ
VW03L115105B,BOMBA ACEITE,165,0.8137776848153819,B,2.6613,2.6757,1.0054,Z,BZ
ARRENDAMIENTOACTIVOS,ARRENDAMIENTO ACTIVOS,165,0.8141032724517341,B,2.6613,2.8338,1.0648,Z,BZ
EP20-1038,JUEGO DE CORREAS DENTADAS,165,0.8144288600880862,B,2.6613,3.8811,1.4583,Z,BZ
191711208A,CASQUILLO VARILLA MANDO,165,0.8147544477244384,B,2.6613,6.016,2.2605,Z,BZ
VW5Z0919149,SENSOR VELOCIDAD,165,0.8150800353607905,B,2.6613,4.5824,1.7219,Z,BZ
WTWLF2151H0,BASE TERMOSTATO,165,0.8154056229971427,B,2.6613,4.0119,1.5075,Z,BZ
TRUD691,JGO. PASTILLA DE FRENO,165,0.8157312106334949,B,2.6613,5.4416,2.0447,Z,BZ
CR3611-GVW-1654,MOLDURA CENTRAL,165,0.816056798269847,B,2.6613,3.7586,1.4123,Z,BZ
FL40SAIL01,BOMBA GASOLINA SUMERGIBLE,165,0.8163823859061992,B,2.6613,5.37,2.0178,Z,BZ
TRUD1624,JGO. PASTILLA DE FRENO,165,0.8167079735425513,B,2.6613,2.9673,1.115,Z,BZ
ALHP-0260,CAJA REGULADORA AGUA POLO 1 6 CA,165,0.8170335611789035,B,2.6613,2.753,1.0344,Z,BZ
DK25180907,POLEA AIRE ACONDICIONADO,164,0.8173571755568535,B,2.6452,3.8983,1.4737,Z,BZ
FL30046001,BOMBA GASOLINA SUMERGIBLE,164,0.8176807899348035,B,2.6452,3.8859,1.469,Z,BZ
FL2QD919051B,MODULO GASOLINA SUMERGIBLE,164,0.8180044043127536,B,2.6452,4.6319,1.7511,Z,BZ
TRUD440,JGO. PASTILLA DE FRENO,163,0.8183260454323015,B,2.629,3.9359,1.4971,Z,BZ
WT032121026BA,"CAJA REGULADORA DE AGUA SIN  A/C  GOL V 1.6, POLO BRASIL 1.6, FOX",163,0.8186476865518494,B,2.629,2.6593,1.0115,Z,BZ
PRAFH45M-46,SENSOR MAF,163,0.8189693276713972,B,2.629,3.2291,1.2282,Z,BZ
SE5971-BZM-1715,PITO GRAVE,163,0.8192909687909451,B,2.629,2.4444,0.9298,Y,BY
TRUD340,JGO. PASTILLA DE FRENO,163,0.819612609910493,B,2.629,3.9523,1.5033,Z,BZ
FL109YU25,BANDA DISTRIBUCION,163,0.8199342510300409,B,2.629,6.4163,2.4406,Z,BZ
TRUD562,JGO. PASTILLA DE FRENO,163,0.8202558921495888,B,2.629,6.4314,2.4463,Z,BZ
TRUD1398,JGO. PASTILLA DE FRENO,163,0.8205775332691366,B,2.629,5.5219,2.1004,Z,BZ
KR96535087,BUJE SUSPENSION,162,0.8208972011302824,B,2.6129,4.7768,1.8282,Z,BZ
FL31110-D7100,MODULO GASOLINA SUMERGIBLE,162,0.8212168689914282,B,2.6129,3.2989,1.2625,Z,BZ
03L145100E,BOMBA VACIO SISTEMA FRENO AMAROK,162,0.8215365368525739,B,2.6129,7.6545,2.9295,Z,BZ
ST0131-DAY-0626,BANDA ALTERNADOR 6DK1285,162,0.8218562047137197,B,2.6129,4.2135,1.6126,Z,BZ
HP8195,JGO. PASTILLA DE FRENO,162,0.8221758725748655,B,2.6129,6.546,2.5053,Z,BZ
FL30CHN009,BOMBA GASOLINA SUMERGIBLE,162,0.8224955404360111,B,2.6129,3.7389,1.4309,Z,BZ
DK06A903315D,POLEA TENSORA,162,0.8228152082971569,B,2.6129,6.9801,2.6714,Z,BZ
PR23796-EN20A,VALVULA VVT,162,0.8231348761583027,B,2.6129,3.6648,1.4026,Z,BZ
HP5160,JGO. PASTILLA DE FRENO,162,0.8234545440194484,B,2.6129,5.0108,1.9177,Z,BZ
TRUD1679,JGO. PASTILLA DE FRENO,162,0.8237742118805942,B,2.6129,4.3342,1.6588,Z,BZ
OES-9EN0139,ENI I-BASE PLUS 20W50 4EC SL/CF 1GL,161,0.8240919064833379,B,2.5968,4.4738,1.7228,Z,BZ
FG-0G00,FILTRO GASOLINA,161,0.8244096010860814,B,2.5968,4.1677,1.605,Z,BZ
TR0331-KIT-1356,BASE PALANCA CAMBIO,161,0.8247272956888251,B,2.5968,4.3791,1.6863,Z,BZ
FL373998051,SENSOR NIVEL GASOLINA,161,0.8250449902915686,B,2.5968,3.795,1.4614,Z,BZ
FL17040-JE20A,MODULO GASOLINA SUMERGIBLE,161,0.8253626848943123,B,2.5968,5.2378,2.017,Z,BZ
FL31110-2E000,MODULO GASOLINA SUMERGIBLE,160,0.8256784062386537,B,2.5806,4.7606,1.8447,Z,BZ
SF5181-OEM-1384,TAPA RESERVORIO HIDRAULICO,160,0.8259941275829953,B,2.5806,3.9249,1.5209,Z,BZ
17801-3390,FILTRO AIRE,160,0.8263098489273367,B,2.5806,4.9172,1.9054,Z,BZ
WT5U0121207A,ELECTROVENTILADOR CON BASE,160,0.8266255702716783,B,2.5806,4.3941,1.7027,Z,BZ
SL13256823,RESERVORIO,160,0.8269412916160197,B,2.5806,3.8877,1.5065,Z,BZ
XI-99,FILTRO ACEITE CAJA CAMBIO,160,0.8272570129603611,B,2.5806,4.8644,1.885,Z,BZ
TRUD371,JGO. PASTILLA DE FRENO,160,0.8275727343047027,B,2.5806,3.0029,1.1636,Z,BZ
FG-1051B,FILTRO GASOLINA,160,0.8278884556490441,B,2.5806,3.6303,1.4067,Z,BZ
8EA012527-401,MOTOR ARRANQUE,160,0.8282041769933857,B,2.5806,3.3961,1.316,Z,BZ
FL93702,KIT TEMPLADORES,159,0.828517925079325,B,2.5645,2.8547,1.1131,Z,BZ
PM01,MOTOSIERRA,159,0.8288316731652643,B,2.5645,5.6501,2.2032,Z,BZ
KR24410-2X701,TEMPLADOR BANDA DISTRIBUCION,159,0.8291454212512037,B,2.5645,2.7038,1.0543,Z,BZ
FL30VW9051,BOMBA GASOLINA SUMERGIBLE,159,0.829459169337143,B,2.5645,4.6822,1.8258,Z,BZ
FL40453070,BOMBA GASOLINA SUMERGIBLE,159,0.8297729174230823,B,2.5645,3.6217,1.4122,Z,BZ
PRC7700274008,BOBINA ENCENDIDO,159,0.8300866655090218,B,2.5645,4.478,1.7461,Z,BZ
FL30454131,BOMBA GASOLINA SUMERGIBLE,158,0.830398440336559,B,2.5484,3.2512,1.2758,Z,BZ
KR95710800,SWICH ENCENDIDO,158,0.8307102151640962,B,2.5484,3.4157,1.3403,Z,BZ
KR27501-38B00,JUEGO CABLES DE BUJIA,158,0.8310219899916333,B,2.5484,4.442,1.7431,Z,BZ
TRUFDB757,JGO. PASTILLA DE FRENO,158,0.8313337648191707,B,2.5484,3.135,1.2302,Z,BZ
305419809A,BUJE B D GOL,158,0.8316455396467078,B,2.5484,4.2906,1.6836,Z,BZ
13272719,FILTRO AIRE,158,0.831957314474245,B,2.5484,2.6316,1.0326,Z,BZ
DKR1510,BOMBA GASOLINA SUMERGIBLE,158,0.8322690893017822,B,2.5484,5.6787,2.2284,Z,BZ
GM13592601,FILTRO GASOLINA    SPARK GT,157,0.8325788908709173,B,2.5323,3.281,1.2957,Z,BZ
PR76044,KIT DISTRIBUCION,157,0.8328886924400524,B,2.5323,4.1142,1.6247,Z,BZ
FL30P9890K,BOMBA GASOLINA SUMERGIBLE,157,0.8331984940091874,B,2.5323,4.9667,1.9614,Z,BZ
ALHP-2433,CUBO DE RUEDA,157,0.8335082955783226,B,2.5323,3.325,1.313,Z,BZ
28113-1R100,FILTRO AIRE,157,0.8338180971474577,B,2.5323,3.0253,1.1947,Z,BZ
PR18213-65J11,SENSOR OXIGENO,157,0.8341278987165928,B,2.5323,2.8495,1.1253,Z,BZ
CR1921-Z.E-2636,ELEVA VENTANA MANUAL DELA RH,157,0.8344377002857278,B,2.5323,6.1637,2.4341,Z,BZ
FL8L0919673E,SENSOR,157,0.8347475018548629,B,2.5323,4.8948,1.933,Z,BZ
FL50334800,BOMBA GASOLINA SUMERGIBLE,156,0.8350553301655959,B,2.5161,5.9017,2.3456,Z,BZ
377906383,RELAY B COMBUSTIBLE GOL 97,156,0.8353631584763288,B,2.5161,6.6472,2.6418,Z,BZ
FL31110-2S510,MODULO GASOLINA SUMERGIBLE,156,0.8356709867870618,B,2.5161,3.2565,1.2942,Z,BZ
FL60254910,BOMBA GASOLINA SUMERGIBLE,156,0.8359788150977947,B,2.5161,4.011,1.5941,Z,BZ
PRE269,SOKQUET,156,0.8362866434085277,B,2.5161,4.4531,1.7698,Z,BZ
