REFERENCIA,DESCRIPCIÓN,AVG_MONTHLY_SALES,AVG_STOCK,INVENTORY_TURNOVER_PROXY
AVM938,JGO. DE RUEDA LIBRE,2.9839,64.0161,0.046611
C3585,FILTRO AIRE,2.9032,29.0645,0.099889
CAV 296 KIT,FILTRO GASOLINA UNIVERSAL,3.9355,49.7903,0.079041
CAV296KIT,FILTRO GASOLINA UNIVERSAL,4.3548,36.8387,0.118214
CINTAEMBALAJE,CINTA EMBALAJE TRANSP 48MMX1004,9.5,93.4355,0.101674
COR1,FILTRO GASOLINA,1.871,29.5323,0.063353
COR2,FILTRO GASOLINA,3.8065,60.6452,0.062766
CR1391-ORI-2632,CERRADURA PUERTA DELA RH,1.0806,34.1935,0.031604
CR1391-ORI-2633,CERRADURA PUERTA DELA LH,3.8387,56.1613,0.068352
CR1921-UNI-1646,ELEVA VENTANA MANUAL DELA LH,0.2903,6.8387,0.042453
CR1921-UNI-1647,ELEVA VENTANA MANUAL DELA RH,2.6774,29.4032,0.091059
CR1921-UNI-1648,MANIJA ELEVA VENTANA,1.8548,19.1935,0.096639
CR1921-Z.E-2634,ELEVA VENTANA MANUAL DELA RH,5.3226,71.6935,0.074241
CR1921-Z.E-2635,ELEVA VENTANA MANUAL DELA LH,9.0645,75.2581,0.120446
CR1921-Z.E-2636,ELEVA VENTANA MANUAL DELA RH,2.5323,68.4516,0.036993
CR1921-Z.E-2637,ELEVA VENTANA MANUAL DELA LH,9.0,52.0968,0.172755
CR1931-MAR-1649,EMBLEMA DELA,1.4677,24.5,0.059908
CR1931-MAR-1653,EMBLEMA POST,2.7419,56.1129,0.048865
CR1931-OEM-2627,LETRAS EMBLEMA,0.4516,18.4516,0.024476
CR1931-OEM-2628,EMBLEMA DELA,4.3226,36.2742,0.119164
CR2381-ROD-1631,GUARDAFANGO DELA LH,8.9355,76.5484,0.11673
CR2741-OEM-2626,GUARDABARROS RH DELA,5.1613,94.4516,0.054645
CR3611-ATQ-1658,MOLDURA PANEL INSTRUMENTOS,11.8387,98.8871,0.119719
CR3611-GVW-1654,MOLDURA CENTRAL,2.6613,22.3548,0.119048
CR5971-AUT-1618,PANEL PLUMAS,4.871,30.3548,0.160468
CR5971-CEN-1635,CAPOT,0.0161,19.4839,0.000828
CR5971-CP-1639,TOPE CAPOT AJUSTABLE,1.2581,17.0484,0.073794
CR5971-NAT-1866,GUARDAPOLVO P/CAMBIO CROMADA,1.1935,53.0968,0.022479
CR5971-UNI-1447,LIMITADOR PUERTA,1.7581,67.129,0.026189
DBDD889,JGO. PASTILLA DE FRENO,8.8548,139.6452,0.06341
DBF-015,MANGUERA BOMBA GASOLINA SUMERGIBLE,7.1613,32.371,0.221226
DBF-016N,MANGUERA BOMBA GASOLINA SUMERGIBLE,0.6613,22.4677,0.029433
DBF-025,MANGUERA BOMBA GASOLINA SUMERGIBLE,0.4677,15.129,0.030917
DBF-028N,MANGUERA BOMBA GASOLINA SUMERGIBLE,8.129,68.0,0.119545
DBF-033,MANGUERA BOMBA GASOLINA SUMERGIBLE,7.3065,58.1129,0.125729
DBF-16N,MANGUERA BOMBA GASOLINA SUMERGIBLE,6.9194,32.3548,0.213858
DBFH05K,MANGUERA BOMBA GASOLINA SUMER,2.0323,39.5484,0.051387
DK026109243,TEMPLADOR BANDA DISTRIBUCION,1.9516,59.371,0.032872
DK030105263C,PIÑON CIGUEÑAL,0.6452,8.5161,0.075758
DK030145299F,POLEA TENSORA,0.6613,15.2258,0.043432
DK030145299H,POLEA TENSORA,5.5,137.629,0.039962
DK032145276,POLEA ACCESORIOS,1.4516,56.871,0.025525
DK032145299A,POLEA TENSORA,2.0484,19.5806,0.104613
DK038903315AN,POLEA TENSORA,1.3548,66.6129,0.020339
DK045903119A,POLEA ALTERNADOR,2.3871,29.0968,0.08204
DK06A903315D,POLEA TENSORA,2.6129,101.629,0.02571
DK0K97212700,TEMPLADOR BANDA DISTRIBUCION,7.6774,53.6935,0.142986
DK0K97212730,TEMPLADOR BANDA DISTRIBUCION,2.9839,30.0806,0.099196
DK1194503G00,POLEA ACCESORIOS,6.1452,44.5,0.138094
DK1281071C00,TEMPLADOR BANDA DISTRIBUCION,4.9194,43.4194,0.113299
DK1754077E00,POLEA ACCESORIOS,7.3226,41.9839,0.174414
DK1754077E10,POLEA TENSORA,7.8387,70.5,0.111187
DK2441023050,TENSOR.          HYUNDAI TUCSON 2.0,1.371,23.4677,0.058419
DK2441026000,TEMPLADOR BANDA DISTRIBUCION,5.5323,40.7419,0.135788
DK244102X700,TEMPLADOR BANDA DISTRIBUCION,0.0645,3.4839,0.018519
DK24506756,POLEA ACCESORIOS,1.2258,14.5806,0.084071
DK2481023400,TENSOR,11.3226,98.2903,0.115195
DK2481026000,TEMPLADOR BANDA DISTRIBUCION,7.0806,43.5645,0.162532
DK25180907,POLEA AIRE ACONDICIONADO,2.6452,68.6935,0.038507
DK377145299,POLEA TENSORA,3.9355,50.4839,0.077955
DK377145299B,POLEA ACCESORIOS,0.2903,6.371,0.04557
DK7700747599,PIÑON GIGUEÑAL,1.8548,98.7581,0.018782
DK8200908180,TEMPLADOR BANDA DISTRIBUCION,1.1452,20.6129,0.055556
DK8973285120,TEMPLADOR BANDA DISTRIBUCION,0.8226,30.629,0.026856
DK90353176,TEMPLADOR BANDA DISTRIBUCION,2.9032,33.2581,0.087294
DK90354858,PIÑON CIGUEÑAL,2.4194,33.3387,0.072569
DK90411769,TEMPLADOR BANDA DISTRIBUCION,4.2581,81.5161,0.052236
DK90412783,TEMPLADOR BANDA DISTRIBUCION,4.2903,103.6774,0.041381
DK90500229,POLEA ACCESORIOS,10.8871,116.5484,0.093413
DK90529810,TEMPLADOR BANDA DISTRIBUCION,0.871,36.1935,0.024064
DK91175578,POLEA ACCESORIOS,1.6452,18.4516,0.089161
DK94580139,TEMPLADOR BANDA DISTRIBUCION,5.9355,60.8226,0.097587
DK96103222,TEMPLADOR BANDA DISTRIBUCION,1.3387,10.8548,0.123328
DK96184932,POLEA TENSORA,4.1613,100.1129,0.041566
DK96349976,TEMPLADOR BANDA,2.8871,23.7097,0.121769
DK96350550,TEMPLADOR BANDA DISTRIBUCION,3.629,68.4516,0.053016
DK96352740,PIÑON GIGUEÑAL,0.7258,13.1774,0.05508
DKOK93712730,TEMPLADOR BANDA DISTRIBUCION,0.5806,34.629,0.016768
DKR-002-TY,JGO MOQUETA,0.3548,4.9839,0.071197
DKR-012-IZ,JGO MOQUETA,1.5806,51.0323,0.030973
DKR-014-KI,JGO MOQUETA,2.7258,24.0806,0.113195
DKR-016-HY,JGO MOQUETA,2.7742,43.2742,0.064107
DKR-024-TY,JGO MOQUETA,2.1129,19.5968,0.107819
DKR-030-IZ,JGO MOQUETA,6.8065,119.871,0.056781
DKR-035-MT,JGO MOQUETA,14.1129,78.7742,0.179156
DKR-058-NS,JGO MOQUETA,1.3387,21.1129,0.063407
DKR-075-SK,JGO MOQUETA,0.4839,15.1452,0.031949
DKR-093-SK,JGO MOQUETA,1.8548,44.0,0.042155
DKR-1-GREEN,REFRIGERANTE,0.9032,6.629,0.136253
DKR-1-GREEN_L,VERDE LITRO,1.3548,19.8871,0.068127
DKR-1-RED,REFRIGERANTE,0.8065,12.9194,0.062422
DKR-1-RED_L,ROJO LITRO,6.5,155.3548,0.04184
DKR-1/4-GREEN,VERDE LITRO USA,1.871,74.3226,0.025174
DKR-1/4-RED,ROJO LITRO USA,25.0645,97.7258,0.256478
DKR1068,BOMBA GASOLINA SUMERGIBLE,0.1935,8.629,0.02243
DKR1494,BOMBA GASOLINA SUMERGIBLE,4.8226,23.1129,0.208653
DKR1510,BOMBA GASOLINA SUMERGIBLE,2.5484,40.2419,0.063327
DKR1575,BOMBA GASOLINA SUMERGIBLE,1.9516,14.4355,0.135196
DKR1867,BOMBA GASOLINA SUMERGIBLE,9.9677,47.7097,0.208925
DKR1935,BOMBA GASOLINA SUMERGIBLE,9.129,47.0645,0.193968
DKR2004,BOMBA GASOLINA SUMERGIBLE,0.4839,6.5161,0.074257
DKR2288,BOMBA GASOLINA SUMERGIBLE,2.3387,40.5968,0.057608
DKR2737,BOMBA GASOLINA SUMERGIBLE,3.4839,64.1129,0.05434
DKR3047,BOMBA GASOLINA SUMERGIBLE FORSA,3.1452,31.8065,0.098884
DKR3331,BOMBA GASOLINA SUMERGIBLE,1.0968,11.5968,0.094576
DKR4377,BOMBA GASOLINA SUMERGIBLE,1.3387,65.2258,0.020524
DKR4835,BOMBA GASOLINA SUMERGIBLE,5.9355,61.9516,0.095808
DKR4837,BOMBA GASOLINA SUMERGIBLE,0.9677,17.1774,0.056338
DP27301-2B010,BOBINA ENCENDIDO,0.9032,33.4355,0.027014
DR04943-0K030,KIT REPARACION FRENOS,0.5645,7.4839,0.075431
DR04943-0k050,KIT REPARACION FRENOS,0.7258,25.7742,0.02816
DR0K01133251D,DISCO FRENO,3.4516,65.9194,0.052361
DR1742318,DISCO FRENO,1.9677,26.629,0.073895
DR18060665,DISCO FRENO,4.5161,60.0323,0.075228
DR2110-3501070,DISCO FRENO,1.2258,25.6129,0.047859
DR2121-3501070,DISCO FRENO,12.9839,91.6129,0.141725
DR30005701,DISCO FRENO,1.7258,10.6129,0.162614
DR31293,DISCO FRENO,1.7581,58.2581,0.030177
DR31319,DISCO FRENO,1.3065,18.6452,0.070069
DR3140,DISCO FRENO,1.9032,37.0,0.051439
DR3172,DISCO FRENO,3.8226,34.5484,0.110644
DR3217,DISCO FRENO,2.1452,34.7097,0.061803
DR3222,DISCO FRENO,8.4839,62.3548,0.136058
DR3460,DISCO FRENO,0.371,25.1774,0.014734
DR40206-EM10A,DISCO FRENO,3.8065,21.4839,0.177177
DR42431-02070,DISCO FRENO,3.0161,27.8548,0.10828
DR42431-52080,DISCO FRENO,1.1935,26.4032,0.045205
DR43206-EM10A,DISCO FRENO,5.5161,172.871,0.031909
DR43512-0K010,DISCO FRENO,7.2419,62.5161,0.115841
DR43512-16070,DISCO FRENO,6.8548,71.8871,0.095356
DR43512-47020,DISCO FRENO,0.5968,81.871,0.007289
DR43512-52120,DISCO FRENO,5.129,53.4839,0.095899
DR51712-02550,DISCO FRENO,1.0968,11.7419,0.093407
DR51712-07500,DISCO FRENO,1.5323,11.9194,0.128552
DR51712-1C100,DISCO FRENO,2.7742,17.871,0.155235
DR51712-1G000,DISCO FRENO,1.5806,55.3871,0.028538
DR51712-2F100,DISCO FRENO,2.4516,14.5806,0.168142
DR51712-2Y000,DISCO FRENO,1.9355,18.9516,0.102128
DR51712-FD200,DISCO FRENO,0.8387,69.2419,0.012113
DR55211-56B00,DISCO FRENO,1.7258,16.8871,0.102197
DR55211-65D10,DISCO FRENO,7.9355,67.0161,0.118412
DR55211-65J00,DISCO FRENO,0.8226,18.9355,0.043441
DR55311-60B30,DISCO FRENO,2.1774,153.5806,0.014178
DR55311-61G00,DISCO FRENO,0.6129,23.0806,0.026555
DR569000,DISCO FRENO,1.9194,61.9355,0.03099
DR7700716947,DISCO FRENO,12.6613,73.0484,0.173327
DR7700780892,DISCO FRENO,0.1613,7.0645,0.022831
DR8-98006259-0,DISCO FRENO,0.7419,42.5968,0.017418
DR8-98006259-C,DISCO FRENO DEL VENT D-MAX 3.0 3.5 4WD 02 279,4.6452,70.5323,0.065859
DR8973088680,DISCO FRENO,13.0645,310.4032,0.042089
DR90497879,DISCO FRENO,3.8871,44.8387,0.086691
DR9064210012,DISCO FRENO,6.0645,123.871,0.048958
DR9127966,DISCO FRENO,0.6452,14.5,0.044494
DR96312560,DISCO FRENO,4.8387,97.2742,0.049743
DR96320531,DISCO FRENO,5.8871,191.4516,0.03075
DR96328338,DISCO FRENO,4.1129,31.4032,0.130971
DR96456494,KIT REPARACION FRENOS,5.0484,68.0161,0.074223
DR96456495,KIT REPARACION FRENOS,17.0806,76.8548,0.222246
DR96471275,DISCO FRENO,0.9194,65.1774,0.014105
DR96574633,DISCO FRENO,2.4516,59.5161,0.041192
DRBP6Y3325XB,DISCO FRENO,1.8226,16.5484,0.110136
DRUM5133251,DISCO FRENO,4.3548,47.871,0.09097
DRUR5826630,KIT REPARACION FRENOS,1.7258,16.1774,0.10668
E115H-D208,FILTRO DE ACEITE,1.6935,19.5484,0.086634
ECO-0.5-LBPACK,GRASA AZUL,2.4839,65.6129,0.037856
ECO-1-LBPACK,GRASA AZUL,0.2097,95.9677,0.002185
ED0271-GRA-1975,PLATO BASE AMORTIGUADOR DELA,3.9032,65.9677,0.059169
ED0461-TRW-1560,BOMBA DIRECCION HIDRAULICA,5.2742,73.5484,0.071711
ED1331-OEM-1561,GUARDAPOLVO DIRECCION,1.0968,21.9677,0.049927
ENLA-0012,RODAMIENTO AGUJA CAJA GOL,2.9516,25.1935,0.117157
ENLA-1261,DEPOSITO AGUA RADIADOR AMAROK,2.0161,36.7581,0.054849
ENLA-1620,TAPA BATERIA GOL III,0.5806,15.5323,0.037383
ENLA-2493,RODAMIENTO DE AGUJAS GOL ENGRANAJE DE 1ra,6.8387,150.7742,0.045357
ENLA-2498,MEDIDOR ACEITE AMAROK,7.9355,35.9032,0.221024
ENLA-2500,GRUPO HORQUILLAS TRANSMISION AMAROK,9.5,81.1774,0.117028
ENLA-2501,SINCRONIZADO TRANSMISION AMAROK,29.2258,180.7903,0.161656
ENLA-2508,POLEA ALTERNADOR,2.9032,26.0806,0.111317
EP20-1002,JUEGO DE CORREAS DENTADAS,6.0968,61.8226,0.098617
EP20-1038,JUEGO DE CORREAS DENTADAS,2.6613,20.3548,0.130745
EP20-1041,JUEGO DE CORREAS DENTADAS,9.6935,57.8871,0.167456
EP20-1068,JUEGO DE CORREAS DENTADAS,4.3871,30.129,0.14561
EP20-1070,JUEGO DE CORREAS DENTADAS,15.7581,94.7742,0.16627
EP20-1160,JUEGO DE CORREAS DENTADAS,3.7581,24.629,0.152587
EP20-1178,KIT DISTRIBUCION,4.6452,74.3871,0.062446
EP20-1215,JUEGO CORREA DENTADAS,13.2581,272.2419,0.0487
EP20-1236,JUEGO CORREA DENTADAS,12.1452,72.9032,0.166593
EP20-1237,JUEGO DE CORREAS DENTADAS,3.5484,53.8065,0.065947
EP20-1238,JUEGO DE CORREAS DENTADAS,3.0484,34.6774,0.087907
EP20-1244,JUEGO DE CORREAS DENTADAS,0.9355,64.3226,0.014544
EP20-1246,JUEGO DE CORREAS DENTADAS,1.5968,7.9677,0.200405
EP20-1251,JUEGO DE CORREAS DENTADAS,8.2903,60.0645,0.138024
EP20-1254,JUEGO DE CORREAS DENTADAS,0.4677,27.7258,0.01687
EP20-1258,KIT DISTRIBUCION,1.4194,32.5323,0.043629
EP20-1261,JUEGO DE CORREAS DENTADAS,1.2742,16.2419,0.078451
EP20-1309,KIT DISTRIBUCION,0.1935,44.5484,0.004345
EP20-1310,JUEGO DE CORREAS DENTADAS,2.371,29.9839,0.079075
EP20-1316,JUEGO DE CORREAS DENTADAS,0.7903,31.4677,0.025115
EP20-1325,JUEGO DE CORREAS DENTADAS,1.8548,15.3226,0.121053
EP20-1341,JUEGO DE CORREAS DENTADAS,2.8226,47.9677,0.058843
EP20-1343,JUEGO DE CORREAS DENTADAS,1.1613,13.7581,0.084408
EP20-1345,KIT DISTRIBUCION,9.9839,71.7903,0.13907
EP20-1365,JUEGO DE CORREAS DENTADAS,2.6935,27.8065,0.096868
EP20-1440,JUEGO DE CORREAS DENTADAS,5.0,70.0161,0.071412
EP20-1442,KIT DISTRIBUCION,3.6774,20.4194,0.180095
EP20-1602,JUEGO DE CORREAS DENTADAS,1.6129,20.2903,0.079491
EP20-1603,KIT DISTRIBUCION,1.5323,51.3226,0.029855
EP20-1611,JUEGO DE CORREAS DENTADAS,2.1613,37.6613,0.057388
EP20-1647,JUEGO DE CORREAS DENTADAS,0.5161,15.7903,0.032686
EP20-1677,KIT DISTRIBUCION,6.6129,153.4839,0.043085
EP20-1687,JUEGO DE CORREAS DENTADAS,0.8871,14.5806,0.060841
EP20-1721,JUEGO DE CORREAS DENTADAS,4.4839,39.1452,0.114545
EP20-1728,JUEGO DE CORREAS DENTADAS,3.3871,26.4032,0.128283
EP20-1749,JUEGO DE CORREAS DENTADAS,4.871,145.4677,0.033485
EP20-1758,JUEGO DE CORREAS DENTADAS,0.8226,8.2903,0.099222
EP20-1762,JUEGO DE CORREAS DENTADAS,0.2419,92.9839,0.002602
EP20-1773,JUEGO DE CORREAS DENTADAS,2.4032,68.6774,0.034993
EP20-1840,KIT DISTRIBUCION,8.7097,82.5161,0.105551
EP20-1886,KIT DISTRIBUCION,1.4516,18.5806,0.078125
EP20-1915,JUEGO DE CORREAS DENTADAS,0.9032,12.9839,0.069565
EP20-1917,JUEGO DE CORREAS DENTADAS,3.2419,40.6935,0.079667
EP20-1926,JUEGO DE CORREAS DENTADAS,8.1452,78.1613,0.10421
EP20-2050,KIT BANDA ALTERNADOR,4.5161,35.2742,0.128029
EP20-2070,JUEGO DE CORREAS DENTADAS,0.8065,22.8871,0.035236
EP20-2171,JUEGO DE CORREAS DENTADAS,2.7903,39.5161,0.070612
EP20-2178,KIT DISTRIBUCION,1.6774,27.5484,0.06089
EP20-X201,KIT DISTRIBUCION,4.371,34.6452,0.126164
EP21-0028,KIT DISTRIBUCION,8.0161,50.8548,0.157628
EP21-0036,JUEGO DE CADENA DE DISTRIBUCIÓN,2.2903,18.5484,0.123478
EP21-0046,JUEGO DE CADENA DE DISTRIBUCIÓN,1.2903,17.6613,0.073059
EP21-0152,JUEGO DE CADENA DE DISTRIBUCIÓN,2.7903,24.871,0.112192
EP21-0249,JUEGO DE CADENA DE DISTRIBUCIÓN,1.8065,20.7742,0.086957
EP21-0388,JUEGO DE CADENA DE DISTRIBUCIÓN,1.5323,24.6935,0.062051
EP21-0389,JUEGO DE CADENA DE DISTRIBUCIÓN,3.3387,35.7742,0.093327
EP21-0397,KIT DISTRIBUCION,1.2742,15.5806,0.081781
EP21-0411,JUEGO DE CADENA DE DISTRIBUCIÓN,0.6613,10.1129,0.065391
EP21-0413,JUEGO DE CADENA DE DISTRIBUCIÓN,1.0806,14.4032,0.075028
EP21-0432,JUEGO DE CADENA DE DISTRIBUCIÓN,1.6613,27.6613,0.060058
EP21-0512,JUEGO DE CADENA DE DISTRIBUCIÓN,11.4194,58.9516,0.193707
EP21-0549,JUEGO DE CADENA DE DISTRIBUCIÓN,1.1452,33.0968,0.0346
EP21-0589,JUEGO DE CADENA DE DISTRIBUCIÓN,3.8226,65.4677,0.058389
EP21-0601,JUEGO DE CADENA DE DISTRIBUCIÓN,5.371,43.2742,0.124115
EP21-0618,JUEGO DE CADENA DE DISTRIBUCIÓN,0.8065,28.5,0.028297
EP21-0620,JUEGO DE CADENA DE DISTRIBUCIÓN,4.8387,62.7903,0.077061
EP29-0019,BANDA DISTRIBUCION,1.2097,37.9194,0.031901
EP34-3000,RECEPTOR RULIMAN DE CAJA COJINETE,4.8387,24.0806,0.200938
EPAP8266,BOMBA AGUA AUXILIAR AMAROK,6.0161,39.4355,0.152556
EPP512,BOMBA DE AGUA,0.8871,77.4355,0.011456
EPP513,BOMBA DE AGUA,6.629,63.0161,0.105196
EPP513G,BASE BOMBA DE AGUA,1.8387,24.3226,0.075597
EPP540,BOMBA DE AGUA,1.871,19.8387,0.094309
EPP891,BOMBA AGUA,0.0645,17.1935,0.003752
EPPK05133,BOMBA DE AGUA + KIT CORREA DISTRIBUCIÓN,0.871,31.1935,0.027921
EPPK05471,KIT DISTRIBUCION CON BOMBA AGUA,0.3065,13.6613,0.022432
EPPK06570TH,BOMBA AGUA,5.6935,94.6935,0.060126
EPPK06651,BOMBA DE AGUA + KIT CORREA DISTRIBUCIÓN,0.9194,29.3226,0.031353
ET0271-HJ-1570,CAUCHO BASE INF ESPIRAL POST,0.4355,11.5645,0.037657
ET1601-DC-0041,CONO Y CORONA,7.6129,47.8548,0.159083
ETBK0029,KIT DISTRIBUCION,0.9839,31.6613,0.031075
ETBK0033,KIT DISTRIBUCION,4.5806,37.871,0.120954
ETBK5001,KIT DISTRIBUCION,1.129,17.2903,0.065299
ETBK5002,KIT DISTRIBUCION,3.9355,63.6935,0.061788
ETBK5003,KIT DISTRIBUCION,9.6129,122.8065,0.078277
ETBK5004,KIT DISTRIBUCION,6.1613,212.1613,0.029041
ETBK5005,KIT  DISTRIBUCION,1.1613,33.871,0.034286
ETBK5006,KIT DISTRIBUCION,2.4677,27.9677,0.088235
ETCK0022,KIT DISTRIBUCION,1.2258,65.0,0.018859
ETCK0028,KIT DISTRIBUCION,0.7742,28.4355,0.027226
ETCK0101,KIT DISTRIBUCION,2.3226,85.0484,0.027309
ETCK0102,KIT DISTRIBUCION,0.6935,27.871,0.024884
ETCK0116,KIT  DISTRIBUCION,2.871,34.7097,0.082714
ETCK0118,KIT  DISTRIBUCION,2.4355,13.3387,0.182588
ETCK2036,KIT DISTRIBUCION,2.4839,42.629,0.058267
ETCK2057,KIT DISTRIBUCION,0.1774,8.2742,0.021442
ETCK2090,KIT DISTRIBUCION,5.9032,37.4839,0.157487
ETCK5018,KIT DISTRIBUCION,0.5161,6.7097,0.076923
ETCK5032,KIT DISTRIBUCION,2.2258,35.7097,0.062331
ETCK5033,KIT DISTRIBUCION,2.1129,28.5,0.074137
ETCK5035,KIT DISTRIBUCION,4.3871,84.5,0.051918
ETCK5036,KIT  DISTRIBUCION,5.0161,34.629,0.144853
ETCK5037,KIT DISTRIBUCION,7.0968,48.4194,0.146569
FD-7401,FILTRO GASOLINA,6.3548,63.3871,0.100254
FD-7401G,FILTRO COMBUSTIBLE,3.4839,69.9032,0.049838
FD-WK939,FILTRO COMBUSTIBLE,9.0323,43.0161,0.209974
FD1770A106,FILTRO COMBUSTIBLE,2.2742,71.0161,0.032024
FG-0012,FILTRO GASOLINA,6.5161,107.9194,0.06038
FG-0014,FILTRO GASOLINA,4.1613,33.2097,0.125304
FG-0019,FILTRO GASOLINA,5.371,35.7258,0.150339
FG-0027,FILTRO GASOLINA,45.2903,450.2258,0.100595
FG-0028,FILTRO GASOLINA,13.3548,122.5645,0.108962
FG-0050,FILTRO GASOLINA,7.6774,30.9677,0.247917
FG-0056,FILTRO GASOLINA,2.2419,48.1935,0.046519
FG-0101,FILTRO GASOLINA,0.8548,14.9516,0.057174
FG-0105,FILTRO GASOLINA,0.5645,33.9032,0.016651
FG-0136,FILTRO GASOLINA,1.8226,65.4194,0.02786
FG-0198,FILTRO GASOLINA,0.6613,36.871,0.017935
FG-0490,FILTRO GASOLINA,2.0645,36.5484,0.056487
FG-0578,FILTRO GASOLINA,5.1129,44.129,0.115863
FG-0B00,FILTRO GASOLINA,17.0484,88.5645,0.192497
FG-0G00,FILTRO GASOLINA,2.5968,29.5645,0.087834
FG-1051B,FILTRO GASOLINA,2.5806,95.5645,0.027004
FG-1100,FILTRO GASOLINA,1.0968,59.4194,0.018458
FG-128,FILTRO GASOLINA SAIL,2.2581,22.0968,0.10219
FG-2021,FILTRO GASOLINA,6.4677,67.6774,0.095567
FG-3074,FILTRO GASOLINA,1.7581,14.9194,0.117838
FG-3081,FILTRO GASOLINA,4.9194,83.9839,0.058575
FG-31130,FILTRO GASOLINA,1.1935,16.2258,0.073559
FG-312,FILTRO GASOLINA,3.6452,23.2097,0.157054
FG-3480,FILTRO GASOLINA,3.1774,27.371,0.116087
FG-3480W,FILTRO GASOLINA,1.0645,20.0323,0.05314
FG-3600,FILTRO GASOLINA,2.8871,18.8548,0.153122
FG-5040,FILTRO GASOLINA,1.9355,30.1452,0.064205
FG-511A,FILTRO GASOLINA,7.2419,53.7097,0.134835
FG-511B,FILTRO GASOLINA,1.129,32.0323,0.035247
FG-5555,FILTRO GASOLINA SAIL 2016-->,0.371,6.1129,0.060686
FG-55AA,FILTRO GASOLINA,17.3065,86.7258,0.199554
FG-55AB,FILTRO GASOLINA,3.4032,48.3065,0.070451
FG-55AC,FILTRO GASOLINA,2.4677,17.5323,0.140754
FG-5719,FILTRO GASOLINA AVEO CHEV TAXI,6.8226,62.6129,0.108964
FG-5931,FILTRO GASOLINA,1.2581,14.0,0.089862
FG-6030,FILTRO GASOLINA,1.5806,64.2742,0.024592
FG-6030A,FILTRO GASOLINA,9.4839,117.0968,0.080992
FG-9096,FILTRO GASOLINA,0.4355,38.3226,0.011364
FG-9123,FILTRO GASOLINA,3.871,31.8387,0.121581
FG-9580,FILTRO GASOLINA,4.7742,47.4839,0.100543
FI-2F000,TAPA MODULO GASOLINA,4.5323,59.7742,0.075823
FI-3R000,FILTRO INTANK,0.7258,9.0484,0.080214
FI-A106,FILTRO GASOLINA,6.129,37.6935,0.162602
FI-JX30A,FILTRO GASOLINA,1.7097,333.7097,0.005123
FI-Y922,FILTRO GASOLINA,3.7742,35.4516,0.10646
FIN16400-4M405,FILTRO INTANK,8.8387,47.0968,0.187671
FIN17040-JR40C,FILTRO INTANK,8.0645,119.3226,0.067586
FIN17040-JR50A,FILTRO INTANK,8.3065,105.2258,0.078939
FIN17040-JX30A,FILTRO INTANK,5.2419,41.5484,0.126165
FIN233-28040,FILTRO,3.0161,30.1129,0.100161
FIN23300-0L010,FILTRO COMBUSTIBLE,0.4516,5.7581,0.078431
FIN23300-20130,FILTRO INTANK,1.871,43.0484,0.043462
FIN23300-21010,FILTRO INTANK,1.2419,12.4516,0.099741
FIN23300-21030,FILTRO INTANK,20.5806,146.6452,0.140343
FIN23300-28040,FILTRO,1.9516,13.7742,0.141686
FIN23300-74330,FILTRO INTANK,1.5,23.4516,0.063961
FIN31112-1CA00,FILTRO INTANK,4.3226,37.4839,0.115318
FIN31112-1G500,FILTRO INTANK,2.4194,61.1613,0.039557
FIN31112-2E000,FILTRO INTANK,2.9194,36.2903,0.080444
FIN31910-2H000,FILTRO INTANK,1.3387,154.9516,0.00864
FIN31911-26000,FILTRO INTANK,0.8548,12.2419,0.069829
FIN31911-2C000,FILTRO INTANK,1.6774,15.629,0.107327
FINMR526974,FILTRO INTANK,1.0645,63.0,0.016897
FL01063B01,BOMBA GASOLINA SUMERGIBLE,4.6613,42.6774,0.109221
FL012VT200,BOMBA GASOLINA SUMERGIBLE,6.2097,59.5806,0.104223
FL01SWI152,BOMBA GASOLINA SUMERGIBLE,32.0806,220.4355,0.145533
FL01V31FIL,FILTRO GASOLINA SUMERGIBLE,0.6452,7.8226,0.082474
FL01V31V33,BOMBA GASOLINA SUMERGIBLE CON UN PREFILTRO DE FLFILV33 Y EL PREFILTRO FLSF2,0.7097,17.1452,0.041392
FL020E2487,BOMBA GASOLINA SUMERGIBLE,0.4516,39.5,0.011433
FL02111B26,BOMBA GASOLINA SUMERGIBLE,2.4194,30.4355,0.079491
FL03L109119,BANDA DE DISTRIBUCION 160RU25,1.9516,41.4516,0.047082
FL04578815AE,MODULO GASOLINA SUMERGIBLE,8.2258,60.129,0.136803
FL056109119A,BANDA DE DISTRIBUCION 121ZA18,1.1774,29.0161,0.040578
FL0580314361,MODULO GASOLINA SUMERGIBLE,0.4032,18.2419,0.022104
FL06A109119K,BANDA DE DISTRIBUCION 138S8M23,1.1935,19.3065,0.061821
FL06B109119A,BANDA DE DISTRIBUCION 150S8M23,5.4194,105.629,0.051306
FL080E2035,BOMBA GASOLINA SUMERGIBLE,4.0645,31.8065,0.127789
FL0824000B,BOMBA GASOLINA SUMERGIBLE,3.7581,59.6613,0.06299
FL08453509,BOMBA GASOLINA SUMERGIBLE,5.8387,54.3065,0.107514
FL0881500B,BOMBA GASOLINA SUMERGIBLE,1.3226,56.5,0.023409
FL0902E000,FILTRO GASOLINA SUMERGIBLE,2.3065,168.3387,0.013701
FL0K020,SENSOR NIVEL GASOLINA TOYOTA HILUX,3.0323,25.2903,0.119898
FL0K2DJ1335Z,MODULO GASOLINA SUMERGIBLE,4.3548,27.7903,0.156703
