REFERENCIA,DESCRIPCIÓN,N_PERIODS,NON_ZERO_PERIODS,PCT_NON_ZERO,ADI,CV2,DEMAND_TYPE
TRUD1769,JGO. PASTILLA DE FRENO,62,24,0.3871,2.5833,2.5365,Lumpy
TRUD1830,JGO. PASTILLA DE FRENO,62,13,0.2097,4.7692,5.8604,Lumpy
TRUD1847,JGO. PASTILLA DE FRENO,62,18,0.2903,3.4444,4.8285,Lumpy
TRUD1852,JGO. PASTILLA DE FRENO,62,26,0.4194,2.3846,2.044,Lumpy
TRUD1915,JGO. PASTILLA DE FRENO,62,29,0.4677,2.1379,7.4503,Lumpy
TRUD1935,JGO. PASTILLA DE FRENO,62,30,0.4839,2.0667,1.5027,Lumpy
TRUD194,JGO. PASTILLA DE FRENO,62,26,0.4194,2.3846,1.6407,Lumpy
TRUD1965,JGO. PASTILLA DE FRENO,62,24,0.3871,2.5833,2.8526,Lumpy
TRUD200,JGO. PASTILLA DE FRENO,62,18,0.2903,3.4444,3.5051,Lumpy
TRUD2006,JGO. PASTILLA DE FRENO,62,27,0.4355,2.2963,1.6767,Lumpy
TRUD2014,JGO. PASTILLA DE FRENO,62,17,0.2742,3.6471,4.4033,Lumpy
TRUD2038S,JGO. PASTILLA DE FRENO,62,9,0.1452,6.8889,9.8963,Lumpy
TRUD2234,JGO. PASTILLA DE FRENO,62,9,0.1452,6.8889,11.71,Lumpy
TRUD2260,JGO. PASTILLA DE FRENO,62,35,0.5645,1.7714,2.0316,Lumpy
TRUD227,JGO. PASTILLA DE FRENO,62,12,0.1935,5.1667,6.2656,Lumpy
TRUD242,JGO. PASTILLA DE FRENO,62,33,0.5323,1.8788,1.1935,Lumpy
TRUD254S,JGO. PASTILLA DE FRENO,62,22,0.3548,2.8182,3.1654,Lumpy
TRUD280,JGO. PASTILLA DE FRENO,62,24,0.3871,2.5833,2.6856,Lumpy
TRUD285,JGO. PASTILLA DE FRENO,62,14,0.2258,4.4286,5.1081,Lumpy
TRUD296S,JGO. PASTILLA DE FRENO,62,13,0.2097,4.7692,5.8962,Lumpy
TRUD297,JGO. PASTILLA DE FRENO,62,24,0.3871,2.5833,3.076,Lumpy
TRUD299,JGO. PASTILLA DE FRENO,62,37,0.5968,1.6757,0.899,Lumpy
TRUD303,JGO. PASTILLA DE FRENO,62,31,0.5,2.0,1.3916,Lumpy
TRUD319,JGO. PASTILLA DE FRENO,62,13,0.2097,4.7692,4.7147,Lumpy
TRUD320,JGO. PASTILLA DE FRENO,62,31,0.5,2.0,1.2857,Lumpy
TRUD333,JGO. PASTILLA DE FRENO,62,34,0.5484,1.8235,2.5948,Lumpy
TRUD340,JGO. PASTILLA DE FRENO,62,29,0.4677,2.1379,2.26,Lumpy
TRUD3427,JGO. PASTILLA DE FRENO,62,18,0.2903,3.4444,4.0876,Lumpy
TRUD349,JGO. PASTILLA DE FRENO,62,38,0.6129,1.6316,0.9023,Lumpy
TRUD350,JGO. PASTILLA DE FRENO,62,16,0.2581,3.875,3.6624,Lumpy
TRUD363,JGO. PASTILLA DE FRENO,62,15,0.2419,4.1333,5.0973,Lumpy
TRUD369,JGO. PASTILLA DE FRENO,62,7,0.1129,8.8571,11.5374,Lumpy
TRUD371,JGO. PASTILLA DE FRENO,62,29,0.4677,2.1379,1.3541,Lumpy
TRUD378,JGO. PASTILLA DE FRENO,62,11,0.1774,5.6364,5.8889,Lumpy
TRUD397,JGO. PASTILLA DE FRENO,62,24,0.3871,2.5833,1.8436,Lumpy
TRUD401,JGO. PASTILLA DE FRENO,62,26,0.4194,2.3846,2.0372,Lumpy
TRUD402,JGO. PASTILLA DE FRENO,62,17,0.2742,3.6471,4.8286,Lumpy
TRUD41,JGO. PASTILLA DE FRENO,62,12,0.1935,5.1667,5.7181,Lumpy
TRUD418,JGO. PASTILLA DE FRENO,62,15,0.2419,4.1333,4.0853,Lumpy
TRUD428,JGO. PASTILLA DE FRENO,62,16,0.2581,3.875,4.3608,Lumpy
TRUD430,JGO. PASTILLA DE FRENO,62,17,0.2742,3.6471,6.1896,Lumpy
TRUD436,JGO. PASTILLA DE FRENO,62,41,0.6613,1.5122,0.7189,Lumpy
TRUD438,JGO. PASTILLA DE FRENO,62,11,0.1774,5.6364,7.3226,Lumpy
TRUD440,JGO. PASTILLA DE FRENO,62,21,0.3387,2.9524,2.2413,Lumpy
TRUD451,JGO. PASTILLA DE FRENO,62,14,0.2258,4.4286,5.2782,Lumpy
TRUD465,JGO. PASTILLA DE FRENO,62,17,0.2742,3.6471,4.2828,Lumpy
TRUD477,JGO. PASTILLA DE FRENO,62,25,0.4032,2.48,2.8548,Lumpy
TRUD50,JGO. PASTILLA DE FRENO,62,14,0.2258,4.4286,5.6999,Lumpy
TRUD5001,JGO. PASTILLA DE FRENO,62,25,0.4032,2.48,1.8676,Lumpy
TRUD510,JGO. PASTILLA DE FRENO,62,8,0.129,7.75,11.6035,Lumpy
TRUD52,JGO. PASTILLA DE FRENO,62,14,0.2258,4.4286,7.8086,Lumpy
TRUD530,JGO. PASTILLA DE FRENO,62,27,0.4355,2.2963,1.7098,Lumpy
TRUD535,JGO. PASTILLA DE FRENO,62,15,0.2419,4.1333,4.2741,Lumpy
TRUD541,JGO. PASTILLA DE FRENO,62,12,0.1935,5.1667,5.7496,Lumpy
TRUD552S,JGO. PASTILLA DE FRENO,62,14,0.2258,4.4286,5.665,Lumpy
TRUD556,JGO. PASTILLA DE FRENO,62,27,0.4355,2.2963,1.8397,Lumpy
TRUD562,JGO. PASTILLA DE FRENO,62,13,0.2097,4.7692,5.9843,Lumpy
TRUD566,JGO. PASTILLA DE FRENO,62,24,0.3871,2.5833,2.2607,Lumpy
TRUD580,JGO. PASTILLA DE FRENO,62,22,0.3548,2.8182,2.4232,Lumpy
TRUD602,JGO. PASTILLA DE FRENO,62,23,0.371,2.6957,2.7458,Lumpy
TRUD606,JGO. PASTILLA DE FRENO,62,24,0.3871,2.5833,2.1249,Lumpy
TRUD611,JGO. PASTILLA DE FRENO,62,28,0.4516,2.2143,2.7491,Lumpy
TRUD632,JGO. PASTILLA DE FRENO,62,39,0.629,1.5897,1.2731,Lumpy
TRUD652,JGO. PASTILLA DE FRENO,62,44,0.7097,1.4091,1.6224,Lumpy
TRUD654,JGO. PASTILLA DE FRENO,62,25,0.4032,2.48,1.8409,Lumpy
TRUD660,JGO. PASTILLA DE FRENO,62,20,0.3226,3.1,3.1167,Lumpy
TRUD668,JGO. PASTILLA DE FRENO,62,14,0.2258,4.4286,6.1064,Lumpy
TRUD677,JGO. PASTILLA DE FRENO,62,32,0.5161,1.9375,1.1455,Lumpy
TRUD679,JGO. PASTILLA DE FRENO,62,29,0.4677,2.1379,2.7423,Lumpy
TRUD680,JGO. PASTILLA DE FRENO,62,23,0.371,2.6957,3.4321,Lumpy
TRUD691,JGO. PASTILLA DE FRENO,62,19,0.3065,3.2632,4.1809,Lumpy
TRUD700,JGO. PASTILLA DE FRENO,62,17,0.2742,3.6471,10.2499,Lumpy
TRUD704,JGO. PASTILLA DE FRENO,62,26,0.4194,2.3846,2.2336,Lumpy
TRUD726,JGO. PASTILLA DE FRENO,62,17,0.2742,3.6471,4.2278,Lumpy
TRUD729,JGO. PASTILLA DE FRENO,62,10,0.1613,6.2,6.8837,Lumpy
TRUD766,JGO. PASTILLA DE FRENO,62,26,0.4194,2.3846,2.0122,Lumpy
TRUD768,JGO. PASTILLA DE FRENO,62,33,0.5323,1.8788,1.3289,Lumpy
TRUD774,JGO. PASTILLA DE FRENO,62,38,0.6129,1.6316,0.8061,Lumpy
TRUD784,JGO. PASTILLA DE FRENO,62,21,0.3387,2.9524,3.7428,Lumpy
TRUD785,JGO. PASTILLA DE FRENO,62,15,0.2419,4.1333,4.8258,Lumpy
TRUD792,JGO. PASTILLA DE FRENO,62,16,0.2581,3.875,3.8557,Lumpy
TRUD798,JGO. PASTILLA DE FRENO,62,23,0.371,2.6957,2.4973,Lumpy
TRUD799,JGO. PASTILLA DE FRENO,62,10,0.1613,6.2,9.5528,Lumpy
TRUD813,JGO. PASTILL A DE FRENO,62,28,0.4516,2.2143,1.6867,Lumpy
TRUD815,JGO. PASTILLA DE FRENO,62,29,0.4677,2.1379,1.3532,Lumpy
TRUD828,JGO. PASTILLA DE FRENO,62,32,0.5161,1.9375,1.3314,Lumpy
TRUD830,JGO. PASTILLA DE FRENO,62,12,0.1935,5.1667,6.9136,Lumpy
TRUD831,JGO. PASTILLA DE FRENO,62,24,0.3871,2.5833,4.8925,Lumpy
TRUD833,JGO. PASTILLA DE FRENO,62,45,0.7258,1.3778,0.5328,Lumpy
TRUD862,JGO. PASTILLA DE FRENO,62,24,0.3871,2.5833,2.4211,Lumpy
TRUD864,JGO. PASTILLA DE FRENO,62,26,0.4194,2.3846,5.031,Lumpy
TRUD866,JGO. PASTILLA DE FRENO,62,35,0.5645,1.7714,1.1111,Lumpy
TRUD867,JGO. PASTILLA DE FRENO,62,24,0.3871,2.5833,5.687,Lumpy
TRUD882,JGO. PASTILLA DE FRENO,62,22,0.3548,2.8182,4.3325,Lumpy
TRUD883,JGO. PASTILLA DE FRENO,62,19,0.3065,3.2632,2.9525,Lumpy
TRUD888,JGO. PASTILLA DE FRENO,62,21,0.3387,2.9524,3.4719,Lumpy
TRUD889,JGO. PASTILLA DE FRENO,62,29,0.4677,2.1379,1.3695,Lumpy
TRUD9017,JGO. PASTILLA DE FRENO,62,39,0.629,1.5897,0.8124,Lumpy
TRUD9029,JGO. PASTILLA DE FRENO,62,19,0.3065,3.2632,2.8888,Lumpy
TRUD904,JGO. PASTILLA DE FRENO,62,17,0.2742,3.6471,5.6194,Lumpy
TRUD905,JGO. PASTILLA DE FRENO,62,19,0.3065,3.2632,5.349,Lumpy
TRUD906,JGO. PASTILLA DE FRENO,62,36,0.5806,1.7222,2.0274,Lumpy
TRUD924,JGO. PASTILLA DE FRENO,62,25,0.4032,2.48,3.6395,Lumpy
TRUD941,JGO. PASTILLA DE FRENO,62,27,0.4355,2.2963,1.6114,Lumpy
TRUD949,JGO. PASTILLA DE FRENO,62,14,0.2258,4.4286,6.4014,Lumpy
TRUD973,JGO. PASTILLA DE FRENO,62,40,0.6452,1.55,0.7896,Lumpy
TRUD9730,JGO. PASTILLA DE FRENO,62,14,0.2258,4.4286,5.4763,Lumpy
TRUD976,JGO. PASTILLA DE FRENO,62,34,0.5484,1.8235,2.6671,Lumpy
TRUDB1366,JGO. PASTILLA DE FRENO,62,35,0.5645,1.7714,0.9933,Lumpy
TRUDB140,JGO. PASTILLA DE FRENO,62,11,0.1774,5.6364,9.5251,Lumpy
TRUDB1424,JGO. PASTILLA DE FRENO,62,28,0.4516,2.2143,3.0,Lumpy
TRUDB2002,JGO. PASTILLA DE FRENO,62,23,0.371,2.6957,3.6556,Lumpy
TRUDB3535,JGO. PASTILLA DE FRENO,62,27,0.4355,2.2963,1.9236,Lumpy
TRUDS1169,JGO. PASTILLA DE FRENO,62,7,0.1129,8.8571,9.4388,Lumpy
TRUFDB757,JGO. PASTILLA DE FRENO,62,29,0.4677,2.1379,1.5134,Lumpy
TRUKB1150,TRUKB1150,62,31,0.5,2.0,1.4387,Lumpy
TS028-GIN-1578,RETENEDOR DE TRANSMISION 020409374,62,4,0.0645,15.5,25.8832,Lumpy
TS028-GIN-1810,PROPULSOR HIDRAULICO AMAROK,62,19,0.3065,3.2632,5.8753,Lumpy
TS028-GIN-1811,"RIEL DE INYECCION CON INYECTORES VIRTUS, POLO, T-CROSS",62,27,0.4355,2.2963,1.54,Lumpy
TS028-GIN-1812,"INYECTOR DE GASOLINA VIRTUS, POLO, T-CROSS",62,27,0.4355,2.2963,2.0986,Lumpy
TY17201-30120,TURBO,62,27,0.4355,2.2963,3.446,Lumpy
USNS-0052,"HORQUILLA 3RA Y 4TA GOL, SAVEIRO 1994---2006",62,22,0.3548,2.8182,2.9972,Lumpy
USNS-0271,"JGO DE RINES STANDAR BAH FOX (5Z1,5Z3,5Z4) 1.6 CROSSFOX, GOL V 1.6 CFZA 2009--->, POLO (9N_, 9A_) 1.6 2002---2005",62,31,0.5,2.0,1.248,Lumpy
USNS-0326,"EMPAQUE CABEZOTE ORIGINAL GOLF VENTO 2.0, GOLF IV 1.6 ALEMAN",62,16,0.2581,3.875,4.752,Lumpy
USNS-0394,EMPAQUE CABEZOTE AMAROK	AMAROK 2009--->,62,45,0.7258,1.3778,0.5096,Lumpy
USNS-0411,TAPA DEL FILTRO ACEITE VW AMAROK,62,28,0.4516,2.2143,1.8043,Lumpy
USNS-0438,SONDA LAMBDA AMAROK,62,11,0.1774,5.6364,8.4334,Lumpy
USNS-0516,VALVULA CONTROL PRESION COMBUSTIBLE AMAROK 2009--->,62,13,0.2097,4.7692,5.4461,Lumpy
USNS-0529,"BALANCINES AMAROK 2009--->, CRAFTER 30-35 AUTOBUS 2011---2016, CRAFTER 30-50 FURGON 2011---2016, EUROVAN 2009---2015,...",62,15,0.2419,4.1333,4.3868,Lumpy
USNS-0553,"EMPAQUE CABEZOTE MOTOR APK BORA, JETTA, GOLF IV 1.8-2.0cc",62,18,0.2903,3.4444,3.698,Lumpy
USNS-0653,"BANDA ALTERNADOR 5PK1060 BORA V 2005---2010, GOLF 2007---2013, JETTA 2008---2014",62,37,0.5968,1.6757,0.7907,Lumpy
USNS-0654,BANDA ALTERNADOR JETTA 2012 5DPK1554,62,14,0.2258,4.4286,6.6049,Lumpy
USNS-0657,"TENSOR CON BANDA DE ALTERNADOR BETTLE 2011--2019, BORA V 2006---2010, JETTA 2010--->, NEW BEETLE 2005---2010, PASSAT ...",62,18,0.2903,3.4444,4.4895,Lumpy
USNS-0659,"EMISOR IMPULSOS CIGUENAL CKP JETTA 2.5 2010 --->, BORA V 2006---2010, NEW BEETLE 2005---2010",62,5,0.0806,12.4,16.6049,Lumpy
USNS-0746,"KIT RULIMAN DE RUEDA POSTERIOR GOL, VENTO, PARATI, SAVEIRO, FELICIA, GOLF I 1983---1993, GOLF II 1984---1991, GOLF III 1...",62,16,0.2581,3.875,4.3745,Lumpy
USNS-0994,"CUBO RUEDA DEL GOLF IV 1997---2005, JETTA 1998---2013, NEW BEETLE 1998---2010",62,31,0.5,2.0,1.1308,Lumpy
USNS-1010,"BOMBA DIRECCION HIDRAULICA GOLF IV, JETTA IV, GOL 2011",62,31,0.5,2.0,2.729,Lumpy
USNS-1286,BOMBA DIRECCION HIDRAULICA AMAROK	AMAROK 2009--->,62,16,0.2581,3.875,3.8572,Lumpy
USNS-1287,BUJE CREMALLERA AMAROK,62,15,0.2419,4.1333,6.2234,Lumpy
USNS-2115,"CONMUTADOR ENCENDIDO VENTO, GOLF II 1984---1991, GOLF III 1993---1998, GOLF IV 1998---2002, JETTA 1984---1998, PASSAT 19...",62,33,0.5323,1.8788,1.2237,Lumpy
USNS-2426,"POLEA BANDA ALTERNADOR POLO, FOX 2003--2014, GOL 2009--->, JETTA 1998---2013, SAVEIRO 2009--->",62,9,0.1452,6.8889,11.6476,Lumpy
USNS-2478,"BOBINA DE ENCENDIDO POLO INDU 2009--->, GOLF VI 2002---2012, TIGUAN LIMITED (5N_) 2008---2018, VENTO V 2010--->",62,10,0.1613,6.2,10.1853,Lumpy
USNS-2480,"BOBINA DE IGNICION TOUAREG 2006---2010, GOLF MK5 GTI 2007---2013, AUDI  Q3",62,32,0.5161,1.9375,2.5182,Lumpy
USNS-2481,SOPORTE PARA CHOQUES BORA V,62,32,0.5161,1.9375,1.239,Lumpy
USNS-2482,"TAPA DEPOSITO REFRIGERANTE BEETLE 2012---2019, GOL V 2009--->, GOLF VII 2012---2017M JETTA 2017--->, PASSAT 2005--...",62,23,0.371,2.6957,2.3536,Lumpy
USNS-2483,"TERMINAL BARRA DIRECCION GOL, PARATI, SAVEIRO",62,25,0.4032,2.48,2.2446,Lumpy
USNS-2485,"PISTON 2.00 cc TIGUAN (5N_) TFSI 2007---2018, GOLF VI (5K1) 2009---2012, JETTA CLASICO VI 2010--->, PASSAT 2005---201...",62,9,0.1452,6.8889,13.7198,Lumpy
USNS-2487,"CHAQUETA DE BIELA AMAROK TSI 2010---2015, TIGUAN (5N_) TFSI 2007---2018, GOLF VI (5K1) 2009---2012, JETTA CLASICO VI 201...",62,18,0.2903,3.4444,4.0211,Lumpy
USNS-2488,"CHAQUETA DE BANCADA AMAROK TSI 2010---2015, TIGUAN (5N_) TFSI 2007---2018, GOLF VI (5K1) 2009---2012, JETTA CLASICO VI 2...",62,25,0.4032,2.48,2.5133,Lumpy
USNS-2503,MODULO GASOLINA COMBUSTIBLE,62,31,0.5,2.0,2.637,Lumpy
USNS-2507,"CAUCHO BARRA ESTABILIZADORA FOX 1.6cc (5Z1,5Z3,5Z4) 2003---2014, FOX (5Z5) 2014---2017, GOL V 2009--->, POLO 1.6cc (9...",62,15,0.2419,4.1333,5.317,Lumpy
USNS-2508,POLEA BOMBA DIRECCION HIDRAULICA AMAROK,62,17,0.2742,3.6471,4.2918,Lumpy
USNS-2509,MODULO GASOLINA SUMERGIBLE,62,9,0.1452,6.8889,9.3226,Lumpy
VAM8005,HORQUILLA EMBRAGUE,62,31,0.5,2.0,3.2549,Lumpy
VW026115105A,BOMBA ACEITE,62,34,0.5484,1.8235,1.0969,Lumpy
VW032103601AA,CARTER,62,31,0.5,2.0,1.1755,Lumpy
VW036115105D,BOMBA ACEITE,62,14,0.2258,4.4286,4.58,Lumpy
VW037129101H,VALVULA PCV,62,4,0.0645,15.5,30.0,Lumpy
VW037906265,SENSOR OXIGENO,62,12,0.1935,5.1667,7.0663,Lumpy
VW038103601NA,CARTER,62,19,0.3065,3.2632,3.8572,Lumpy
VW03L103603M,CARTER,62,36,0.5806,1.7222,0.9469,Lumpy
VW03L115105B,BOMBA ACEITE,62,34,0.5484,1.8235,1.0109,Lumpy
VW051103601,CARTER,62,26,0.4194,2.3846,3.107,Lumpy
VW06A103601T,CARTER,62,16,0.2581,3.875,4.2691,Lumpy
VW06J115105AB,BOMBA ACEITE,62,16,0.2581,3.875,4.6984,Lumpy
VW171498203,GUARDAPOLVO PUNTA EJE,62,22,0.3548,2.8182,2.5102,Lumpy
VW1H0199262F,BASE MOTOR,62,17,0.2742,3.6471,3.6416,Lumpy
VW1H0199609G,BASE MOTOR,62,37,0.5968,1.6757,0.826,Lumpy
VW5Z0919149,SENSOR VELOCIDAD,62,19,0.3065,3.2632,2.9648,Lumpy
VW6RF199262Q,BASE MOTOR,62,26,0.4194,2.3846,2.3925,Lumpy
VW6RF199851C,BASE MOTOR,62,14,0.2258,4.4286,5.4102,Lumpy
WP92065969,BOMBA AGUA,62,12,0.1935,5.1667,5.871,Lumpy
WP96352650,BOMBA AGUA,62,17,0.2742,3.6471,3.1656,Lumpy
WT014141701E,HORQUILLA EMBRAGUE,62,23,0.371,2.6957,2.3001,Lumpy
WT0261091731,PROTECTOR DISTRIBUCION SUP.,62,14,0.2258,4.4286,4.9092,Lumpy
WT0261211339,"TOMA DE AGUA METALICA 2 TOMAS, GOL 1.6-1.8 1995--2006, PARATI, SAVEIRO, SANTANA",62,14,0.2258,4.4286,5.4461,Lumpy
WT026121144A,TOMA DE AGUA,62,19,0.3065,3.2632,4.1132,Lumpy
WT026906161,TROMPO TEMPERATURA,62,23,0.371,2.6957,2.4948,Lumpy
WT027109675,RETEN VALVULAS,62,18,0.2903,3.4444,4.7672,Lumpy
WT0271156119,VARILLA MEDIR ACEITE,62,32,0.5161,1.9375,1.1276,Lumpy
WT027115611C,VARILLA MEDIR ACEITE,62,27,0.4355,2.2963,1.8294,Lumpy
WT0279983851,SENSOR TPS,62,11,0.1774,5.6364,8.3939,Lumpy
WT028145278E,TENSOR BANDA ALTERNADOR,62,26,0.4194,2.3846,2.0641,Lumpy
WT028919501C,SENSOR TEMPERATURA,62,11,0.1774,5.6364,8.648,Lumpy
WT030109423B,PROPULSOR HIDRAULICO POLO,62,27,0.4355,2.2963,1.7966,Lumpy
WT030115636D,TUBO ALOJAMIENTO,62,18,0.2903,3.4444,3.6937,Lumpy
WT032121026BA,"CAJA REGULADORA DE AGUA SIN  A/C  GOL V 1.6, POLO BRASIL 1.6, FOX",62,34,0.5484,1.8235,1.0232,Lumpy
WT032121110B,TERMOSTATO,62,33,0.5323,1.8788,1.1353,Lumpy
WT032121110L,"TERMOSTADO GOL V 1.6, POLO BRASIL 1.6, FOX 1.6 CON A/C",62,26,0.4194,2.3846,1.5929,Lumpy
WT032121113,TERMOSTATO 87º,62,24,0.3871,2.5833,2.4697,Lumpy
WT032121121K,"TOMA DE AGUA GOL V 1.6, POLO BRASIL 1.6, FOX 1.6",62,35,0.5645,1.7714,0.9232,Lumpy
WT036103464G,VALVULA PCV,62,24,0.3871,2.5833,2.6859,Lumpy
WT036133062P,CUERPO ACELERACION,62,40,0.6452,1.55,0.7639,Lumpy
WT036919081D,TROMPO ACEITE,62,22,0.3548,2.8182,2.1064,Lumpy
WT037121132E,"TOMA DE AGUA, GOLF 1.8 1995--1998, VENTO 1.8 1992-1999",62,14,0.2258,4.4286,5.8485,Lumpy
WT037121144H,TOMA DE AGUA,62,12,0.1935,5.1667,7.6886,Lumpy
WT037121619,TOMA DE AGUA,62,17,0.2742,3.6471,3.9532,Lumpy
WT037906457E,VALVULA IAC,62,25,0.4032,2.48,2.7178,Lumpy
WT03C121065B,TUBO REFRIGERANTE RADIADOR,62,24,0.3871,2.5833,1.9005,Lumpy
WT03C121111AM,CAJA REGULADORA DE AGUA,62,43,0.6935,1.4419,0.6298,Lumpy
WT03L103469F,TAPA VALVULAS,62,30,0.4839,2.0667,1.3213,Lumpy
WT03L109145B,PROTECTOR DISTRIBUCION,62,18,0.2903,3.4444,3.5123,Lumpy
WT03L109521A,PROPULSOR HIDRAULICO,62,15,0.2419,4.1333,5.0316,Lumpy
WT03L117021C,RADIADOR ACEITE,62,17,0.2742,3.6471,3.9724,Lumpy
WT03L121111AB,TERMOSTATO,62,24,0.3871,2.5833,3.6104,Lumpy
WT03L121131M,TERMOSTATO,62,35,0.5645,1.7714,0.9407,Lumpy
WT03L906054A,TROMPO PRESION COMBUSTIBLE,62,18,0.2903,3.4444,4.9271,Lumpy
WT040121155H,CAJA TERMOSTATICA VIRTUS,62,5,0.0806,12.4,20.7689,Lumpy
WT044907385A,TPS MONOPUNTO,62,34,0.5484,1.8235,3.0494,Lumpy
WT048103772C,RESPIRADERO MOTOR,62,5,0.0806,12.4,11.4,Lumpy
WT048109173D,PROTECTOR DISTRIBUCION SUP.,62,14,0.2258,4.4286,6.8672,Lumpy
WT049109111C,POLEA ARBOL DE LEVAS,62,26,0.4194,2.3846,2.6686,Lumpy
WT04C109175F,PROTECTOR DISTRIBUCION INF.,62,16,0.2581,3.875,4.7397,Lumpy
WT04E919081A,TROMPO ACEITE,62,32,0.5161,1.9375,3.4957,Lumpy
WT04L121026F,CAJA REGULADORA DE AGUA,62,17,0.2742,3.6471,16.2559,Lumpy
WT050109175A,PROTECTOR BANDA DISTRIBUCION INF.,62,38,0.6129,1.6316,0.8065,Lumpy
WT050109309H,PROPULSOR HIDRAULICO,62,7,0.1129,8.8571,9.1181,Lumpy
WT052905225C,ROTOR DE DISTRIBUIDOR,62,31,0.5,2.0,2.7952,Lumpy
WT056105313C,RULIMAN CIGUENAL MOTRIZ,62,16,0.2581,3.875,5.8564,Lumpy
WT059109417J,BALANCINES,62,23,0.371,2.6957,3.0547,Lumpy
WT059121012B,BOMBA DE AGUA AUXILIAR,62,20,0.3226,3.1,2.8047,Lumpy
WT068117021B,RADIADOR ACEITE,62,29,0.4677,2.1379,1.2646,Lumpy
WT06A103485F,TAPA ACEITE,62,33,0.5323,1.8788,2.3976,Lumpy
WT06A103663C,TUBO ALOJAMIENTO,62,35,0.5645,1.7714,1.1253,Lumpy
WT06A109108S,PROTECTOR DISTRIBUCION SUP.,62,20,0.3226,3.1,4.1327,Lumpy
WT06A115611C,VARILLA MEDIR ACEITE,62,38,0.6129,1.6316,0.8442,Lumpy
WT06A121121C,TOMA DE AGUA,62,34,0.5484,1.8235,1.1401,Lumpy
WT06A121132,"TOMA DE AGUA GOLF IV, POLO CLASSIC 2000---",62,7,0.1129,8.8571,11.8099,Lumpy
WT06B115611C,VARILLA MEDIR ACEITE,62,4,0.0645,15.5,16.2222,Lumpy
WT06H109210AG,PROTECTOR DISTRIBUCION,62,1,0.0161,62.0,61.0,Lumpy
WT07K121133E,TOMA DE AGUA,62,14,0.2258,4.4286,5.2367,Lumpy
WT0K9BV1507XF,CAJA REGULADORA DE AGUA,62,12,0.1935,5.1667,6.3722,Lumpy
WT12620112,BASE TERMOSTATO,62,14,0.2258,4.4286,5.4364,Lumpy
WT13049F4300,BASE TERMOSTATO,62,8,0.129,7.75,10.408,Lumpy
WT17560-57L00-000,BASE TERMOSTATO,62,11,0.1774,5.6364,8.3739,Lumpy
WT191407182,BUJE MESA SUSPENSION,62,34,0.5484,1.8235,0.9768,Lumpy
WT191411315,PERNO BARRA ESTABILIZADORA CON COJINES,62,25,0.4032,2.48,4.1969,Lumpy
WT191411329,BUJE PERNO BARRA ESTABILIZADORA,62,19,0.3065,3.2632,7.7428,Lumpy
WT191598625,KIT RULIMAN RUEDA,62,27,0.4355,2.2963,2.9348,Lumpy
WT191711190B,ANILLO COJINETE MECANICO CAMBIO MARCHAS,62,22,0.3548,2.8182,3.6682,Lumpy
WT1C0945511A,INTERRUPTOR LUZ DE FRENO,62,39,0.629,1.5897,0.8076,Lumpy
WT1H0121407A,RESERVORIO,62,6,0.0968,10.3333,20.1296,Lumpy
WT1H0422371D,DEPOSITO ACEITE HIDRAULICO,62,19,0.3065,3.2632,3.7788,Lumpy
WT1H0711173,KIT BUJES SELECTOR MARCHAS,62,9,0.1452,6.8889,14.0156,Lumpy
WT1H0711574,KIT REPARACION SELECTOR MARCHAS,62,38,0.6129,1.6316,0.9333,Lumpy
WT1H0837187A,BOTON PUERTA,62,14,0.2258,4.4286,5.0635,Lumpy
WT1H1819031A,RADIADOR CALEFACCION,62,33,0.5323,1.8788,1.0623,Lumpy
WT1HM121253,RADIADOR DE AGUA,62,21,0.3387,2.9524,2.6872,Lumpy
WT1J0121087B,TOMA DE AGUA GOLF IV 2000--,62,17,0.2742,3.6471,6.6517,Lumpy
WT1J0121087C,"TOMA DE AGUA GOLF IV, BORA 2.0 JETTA 2.0",62,27,0.4355,2.2963,2.9968,Lumpy
WT1J0121253P,RADIADOR DE AGUA,62,30,0.4839,2.0667,2.5312,Lumpy
WT1J0121407F,RESERVORIO,62,24,0.3871,2.5833,4.7863,Lumpy
WT1J0129684CK,TUBO UNION ASPIRACION,62,16,0.2581,3.875,5.9592,Lumpy
WT1J0407181,BUJE MESA SUSPENSION GRANDE,62,19,0.3065,3.2632,3.4069,Lumpy
WT1J0411314R,BUJE BARRA ESTALIBILIZADORA,62,32,0.5161,1.9375,5.102,Lumpy
WT1J0411314R-KIT,KIT BUJE,62,15,0.2419,4.1333,4.8977,Lumpy
WT1J0412319C,PLATILLO SUPERIOR AMORTIGUADOR DELANTERO SUPERIOR,62,16,0.2581,3.875,4.9751,Lumpy
WT1J0412331CS,BASE AMORTIGUADOR,62,25,0.4032,2.48,1.9589,Lumpy
WT1J0422371C,DEPOSITO HIDRAULICO,62,14,0.2258,4.4286,4.1888,Lumpy
WT1J0513353C,BASE AMORTIGUADOR,62,27,0.4355,2.2963,1.6885,Lumpy
WT1J0953235J,INTERRUPTOR PARQUEO,62,25,0.4032,2.48,5.3403,Lumpy
WT1J0959481A,TERMOSWICHT,62,14,0.2258,4.4286,4.9246,Lumpy
WT1J0973081,SOCKET TROMPO ACEITE,62,9,0.1452,6.8889,11.5771,Lumpy
WT1J5949117A,FARO GUIA LATERAL,62,12,0.1935,5.1667,6.8192,Lumpy
